Avg_players;Gain;Peak_Players;Date;Game_Name
13183.49;-248.09;25982;2018-04-01;War Thunder
13431.58;2340.62;27595;2018-03-01;War Thunder
11090.97;-524.35;19024;2018-02-01;War Thunder
11615.32;-264.09;19041;2018-01-01;War Thunder
11879.4;-72.34;20886;2017-12-01;War Thunder
11951.74;1270.35;22828;2017-11-01;War Thunder
10681.39;216.59;20125;2017-10-01;War Thunder
10464.8;314.79;19330;2017-09-01;War Thunder
10150.01;770.04;15683;2017-08-01;War Thunder
9379.97;-924.09;15731;2017-07-01;War Thunder
10304.06;-485.13;18621;2017-06-01;War Thunder
10789.19;-41.28;20075;2017-05-01;War Thunder
10830.48;-163.76;22217;2017-04-01;War Thunder
10994.24;164.92;21344;2017-03-01;War Thunder
10829.32;-518.62;18472;2017-02-01;War Thunder
11347.94;697.34;19324;2017-01-01;War Thunder
10650.6;725.75;20797;2016-12-01;War Thunder
9924.85;-1091.9;17816;2016-11-01;War Thunder
11016.75;1486.95;21819;2016-10-01;War Thunder
9529.8;-546.01;24737;2016-09-01;War Thunder
10075.81;379.47;17301;2016-08-01;War Thunder
9696.34;-1382.98;14474;2016-07-01;War Thunder
11079.32;742.83;23531;2016-06-01;War Thunder
10336.49;-756.66;17740;2016-05-01;War Thunder
11093.15;-515.85;20631;2016-04-01;War Thunder
11608.99;1215.52;24087;2016-03-01;War Thunder
10393.47;-799.36;17810;2016-02-01;War Thunder
11192.82;-91.51;22378;2016-01-01;War Thunder
11284.34;-211.49;23811;2015-12-01;War Thunder
11495.83;2406.41;35236;2015-11-01;War Thunder
9089.42;224.87;17817;2015-10-01;War Thunder
8864.56;-1320.0;15575;2015-09-01;War Thunder
10184.55;-938.94;15228;2015-08-01;War Thunder
11123.5;1068.95;18204;2015-07-01;War Thunder
10054.55;-3150.59;21073;2015-06-01;War Thunder
13205.13;1625.89;25134;2015-05-01;War Thunder
11579.25;-2705.65;24962;2015-04-01;War Thunder
14284.9;1070.33;29480;2015-03-01;War Thunder
13214.57;2045.04;29040;2015-02-01;War Thunder
11169.53;814.94;23837;2015-01-01;War Thunder
10354.59;2160.78;22249;2014-12-01;War Thunder
8193.81;-746.84;17205;2014-11-01;War Thunder
8940.65;2649.49;24601;2014-10-01;War Thunder
6291.17;-1329.22;11178;2014-09-01;War Thunder
7620.39;115.81;15720;2014-08-01;War Thunder
7504.58;-1101.69;11994;2014-07-01;War Thunder
8606.26;-2257.15;16117;2014-06-01;War Thunder
10863.41;3772.09;26228;2014-05-01;War Thunder
7091.33;1649.47;20438;2014-04-01;War Thunder
5441.85;-766.12;11541;2014-03-01;War Thunder
6207.97;-868.71;11730;2014-02-01;War Thunder
7076.68;250.93;12146;2014-01-01;War Thunder
6825.75;1210.67;22129;2013-12-01;War Thunder
5615.08;-197.81;13218;2013-11-01;War Thunder
5812.89;-1774.08;12446;2013-10-01;War Thunder
7586.98;3467.68;18880;2013-09-01;War Thunder
4119.29;4119.25;12850;2013-08-01;War Thunder
0.05;-0.03;1;2013-07-01;War Thunder
0.08;0.08;2;2013-06-01;War Thunder
0.0;-0.02;0;2013-05-01;War Thunder
0.02;;1;2013-04-01;War Thunder
25229.77;-2198.14;49799;2021-09-01;Hearts of Iron IV
27427.91;1738.63;40192;2021-08-01;Hearts of Iron IV
25689.28;604.8;37682;2021-07-01;Hearts of Iron IV
25084.48;-858.45;38987;2021-06-01;Hearts of Iron IV
25942.93;1675.43;44939;2021-05-01;Hearts of Iron IV
24267.49;293.62;39040;2021-04-01;Hearts of Iron IV
23973.87;-502.8;41869;2021-03-01;Hearts of Iron IV
24476.67;-344.0;38222;2021-02-01;Hearts of Iron IV
24820.66;2069.94;38745;2021-01-01;Hearts of Iron IV
22750.73;-571.08;36406;2020-12-01;Hearts of Iron IV
23321.8;2101.04;38790;2020-11-01;Hearts of Iron IV
21220.76;3242.82;37173;2020-10-01;Hearts of Iron IV
17977.94;-3772.72;32124;2020-09-01;Hearts of Iron IV
21750.65;-722.68;32368;2020-08-01;Hearts of Iron IV
22473.33;2093.03;32840;2020-07-01;Hearts of Iron IV
20380.3;-29.18;32549;2020-06-01;Hearts of Iron IV
20409.48;564.02;31931;2020-05-01;Hearts of Iron IV
19845.46;-1851.9;29769;2020-04-01;Hearts of Iron IV
21697.36;1648.9;42745;2020-03-01;Hearts of Iron IV
20048.47;2370.23;46234;2020-02-01;Hearts of Iron IV
17678.24;1463.49;30319;2020-01-01;Hearts of Iron IV
16214.75;637.33;28404;2019-12-01;Hearts of Iron IV
15577.42;512.64;27610;2019-11-01;Hearts of Iron IV
15064.78;151.21;29449;2019-10-01;Hearts of Iron IV
14913.57;-847.12;26007;2019-09-01;Hearts of Iron IV
15760.69;-199.7;24715;2019-08-01;Hearts of Iron IV
15960.39;-202.97;24593;2019-07-01;Hearts of Iron IV
16163.36;3077.03;26106;2019-06-01;Hearts of Iron IV
13086.33;-1279.1;23173;2019-05-01;Hearts of Iron IV
14365.43;-5784.29;26950;2019-04-01;Hearts of Iron IV
20149.73;4170.64;46806;2019-03-01;Hearts of Iron IV
15979.09;881.91;43178;2019-02-01;Hearts of Iron IV
15097.19;1462.15;27330;2019-01-01;Hearts of Iron IV
13635.03;713.68;24176;2018-12-01;Hearts of Iron IV
12921.36;325.97;24535;2018-11-01;Hearts of Iron IV
12595.39;-1027.02;24488;2018-10-01;Hearts of Iron IV
13622.41;-84.14;24685;2018-09-01;Hearts of Iron IV
13706.55;-1342.64;22242;2018-08-01;Hearts of Iron IV
15049.2;1203.0;23800;2018-07-01;Hearts of Iron IV
13846.19;752.97;22219;2018-06-01;Hearts of Iron IV
13093.22;-680.47;25140;2018-05-01;Hearts of Iron IV
13773.69;-2201.24;25933;2018-04-01;Hearts of Iron IV
15974.93;4491.52;37055;2018-03-01;Hearts of Iron IV
11483.41;-186.89;21269;2018-02-01;Hearts of Iron IV
11670.3;494.75;20923;2018-01-01;Hearts of Iron IV
11175.55;704.68;19905;2017-12-01;Hearts of Iron IV
10470.87;756.15;19202;2017-11-01;Hearts of Iron IV
9714.72;164.52;18747;2017-10-01;Hearts of Iron IV
9550.2;223.86;20215;2017-09-01;Hearts of Iron IV
9326.35;-684.49;15518;2017-08-01;Hearts of Iron IV
10010.83;-166.47;16566;2017-07-01;Hearts of Iron IV
10177.3;2195.43;20160;2017-06-01;Hearts of Iron IV
7981.87;-207.6;14373;2017-05-01;Hearts of Iron IV
8189.48;1014.58;14022;2017-04-01;Hearts of Iron IV
7174.9;352.36;14404;2017-03-01;Hearts of Iron IV
6822.54;-795.12;12256;2017-02-01;Hearts of Iron IV
7617.67;942.98;13321;2017-01-01;Hearts of Iron IV
6674.69;1693.51;13690;2016-12-01;Hearts of Iron IV
4981.17;-349.41;9212;2016-11-01;Hearts of Iron IV
5330.58;-529.49;9807;2016-10-01;Hearts of Iron IV
5860.07;-408.42;10964;2016-09-01;Hearts of Iron IV
6268.49;-2691.0;10376;2016-08-01;Hearts of Iron IV
8959.48;-3366.58;15776;2016-07-01;Hearts of Iron IV
12326.07;12321.61;40623;2016-06-01;Hearts of Iron IV
4.46;2.1;33;2016-05-01;Hearts of Iron IV
2.35;;13;2016-04-01;Hearts of Iron IV
27266.28;15721.84;89814;2021-09-01;Battlefield V
11544.45;1634.24;75655;2021-08-01;Battlefield V
9910.21;1353.02;30745;2021-07-01;Battlefield V
8557.19;3661.93;27420;2021-06-01;Battlefield V
4895.26;-1125.25;14233;2021-05-01;Battlefield V
6020.52;1724.8;22890;2021-04-01;Battlefield V
4295.72;-2373.2;12451;2021-03-01;Battlefield V
6668.92;3536.12;18721;2021-02-01;Battlefield V
3132.8;574.9;7152;2021-01-01;Battlefield V
2557.9;642.01;7021;2020-12-01;Battlefield V
1915.89;-362.9;7047;2020-11-01;Battlefield V
2278.78;456.35;6161;2020-10-01;Battlefield V
1822.44;-461.62;4411;2020-09-01;Battlefield V
2284.05;1344.14;8860;2020-08-01;Battlefield V
939.91;-223.42;2180;2020-07-01;Battlefield V
1163.34;;2034;2020-06-01;Battlefield V
32988.16;15662.25;109793;2021-09-01;Valheim
17325.91;-1160.12;29764;2021-08-01;Valheim
18486.03;-1712.44;33476;2021-07-01;Valheim
20198.47;-14691.69;37931;2021-06-01;Valheim
34890.17;-34476.85;80466;2021-05-01;Valheim
69367.02;-109068.42;159037;2021-04-01;Valheim
178435.44;-31866.8;405826;2021-03-01;Valheim
210302.24;;498478;2021-02-01;Valheim
17285.8;1017.95;38695;2021-09-01;World of Tanks Blitz
16267.84;335.35;33759;2021-08-01;World of Tanks Blitz
15932.49;-713.57;30166;2021-07-01;World of Tanks Blitz
16646.06;1157.19;36625;2021-06-01;World of Tanks Blitz
15488.87;-1129.68;35191;2021-05-01;World of Tanks Blitz
16618.55;-1251.59;36207;2021-04-01;World of Tanks Blitz
17870.14;-844.22;36881;2021-03-01;World of Tanks Blitz
18714.36;-777.18;36904;2021-02-01;World of Tanks Blitz
19491.54;-2851.78;42806;2021-01-01;World of Tanks Blitz
22343.31;4168.73;48471;2020-12-01;World of Tanks Blitz
18174.59;3961.41;37348;2020-11-01;World of Tanks Blitz
14213.18;332.38;32002;2020-10-01;World of Tanks Blitz
13880.8;663.54;29456;2020-09-01;World of Tanks Blitz
13217.27;410.23;31012;2020-08-01;World of Tanks Blitz
12807.04;-1952.09;23842;2020-07-01;World of Tanks Blitz
14759.13;-1827.76;29977;2020-06-01;World of Tanks Blitz
16586.89;-1630.78;33441;2020-05-01;World of Tanks Blitz
18217.66;4717.27;35866;2020-04-01;World of Tanks Blitz
13500.4;1400.95;29252;2020-03-01;World of Tanks Blitz
12099.45;-2134.8;24948;2020-02-01;World of Tanks Blitz
14234.25;1579.04;30161;2020-01-01;World of Tanks Blitz
12655.22;1869.11;32114;2019-12-01;World of Tanks Blitz
10786.1;-399.29;25176;2019-11-01;World of Tanks Blitz
11185.4;1337.18;29808;2019-10-01;World of Tanks Blitz
9848.22;349.06;23034;2019-09-01;World of Tanks Blitz
9499.16;393.81;20013;2019-08-01;World of Tanks Blitz
9105.34;-1314.25;21595;2019-07-01;World of Tanks Blitz
10419.59;889.45;23804;2019-06-01;World of Tanks Blitz
9530.14;754.34;26085;2019-05-01;World of Tanks Blitz
8775.8;-631.96;21920;2019-04-01;World of Tanks Blitz
9407.75;-365.19;19853;2019-03-01;World of Tanks Blitz
9772.95;37.17;21936;2019-02-01;World of Tanks Blitz
9735.77;-89.41;24280;2019-01-01;World of Tanks Blitz
9825.18;1377.01;25340;2018-12-01;World of Tanks Blitz
8448.17;-365.79;21327;2018-11-01;World of Tanks Blitz
8813.96;1486.8;25622;2018-10-01;World of Tanks Blitz
7327.16;329.15;14908;2018-09-01;World of Tanks Blitz
6998.01;118.62;14693;2018-08-01;World of Tanks Blitz
6879.39;-644.19;16653;2018-07-01;World of Tanks Blitz
7523.57;130.39;15537;2018-06-01;World of Tanks Blitz
7393.19;36.47;16999;2018-05-01;World of Tanks Blitz
7356.72;-1355.24;16618;2018-04-01;World of Tanks Blitz
8711.97;258.68;19217;2018-03-01;World of Tanks Blitz
8453.29;253.28;19197;2018-02-01;World of Tanks Blitz
8200.01;952.98;18190;2018-01-01;World of Tanks Blitz
7247.03;680.74;16510;2017-12-01;World of Tanks Blitz
6566.28;46.41;13514;2017-11-01;World of Tanks Blitz
6519.87;893.58;15471;2017-10-01;World of Tanks Blitz
5626.29;168.4;11941;2017-09-01;World of Tanks Blitz
5457.88;558.36;12890;2017-08-01;World of Tanks Blitz
4899.52;237.14;8993;2017-07-01;World of Tanks Blitz
4662.38;626.53;10817;2017-06-01;World of Tanks Blitz
4035.85;-192.55;9518;2017-05-01;World of Tanks Blitz
4228.4;-138.22;10079;2017-04-01;World of Tanks Blitz
4366.62;-797.51;9746;2017-03-01;World of Tanks Blitz
5164.13;515.6;12924;2017-02-01;World of Tanks Blitz
4648.53;616.55;11831;2017-01-01;World of Tanks Blitz
4031.97;1218.79;9989;2016-12-01;World of Tanks Blitz
2813.18;1816.11;8092;2016-11-01;World of Tanks Blitz
997.08;;4687;2016-10-01;World of Tanks Blitz
20207.77;-1276.11;34974;2021-09-01;Dayz
21483.87;2361.59;35452;2021-08-01;Dayz
19122.29;-99.02;32102;2021-07-01;Dayz
19221.3;-2091.97;34348;2021-06-01;Dayz
21313.27;1690.69;35936;2021-05-01;Dayz
19622.58;-472.73;34882;2021-04-01;Dayz
20095.31;-2129.16;34161;2021-03-01;Dayz
22224.47;-4111.56;38533;2021-02-01;Dayz
26336.03;3524.05;45236;2021-01-01;Dayz
22811.98;3449.2;40337;2020-12-01;Dayz
19362.78;909.1;33979;2020-11-01;Dayz
18453.68;-1441.99;30755;2020-10-01;Dayz
19895.67;5916.66;36728;2020-09-01;Dayz
13979.0;-360.71;24446;2020-08-01;Dayz
14339.71;342.83;23958;2020-07-01;Dayz
13996.88;-2332.09;24136;2020-06-01;Dayz
16328.97;-1175.31;35397;2020-05-01;Dayz
17504.27;1976.85;28096;2020-04-01;Dayz
15527.42;-2211.59;27255;2020-03-01;Dayz
17739.01;3007.3;40545;2020-02-01;Dayz
14731.7;2170.67;25661;2020-01-01;Dayz
12561.04;3594.89;24254;2019-12-01;Dayz
8966.15;-495.68;16330;2019-11-01;Dayz
9461.83;813.6;18461;2019-10-01;Dayz
8648.24;-1188.38;16901;2019-09-01;Dayz
9836.62;-817.61;18198;2019-08-01;Dayz
10654.23;1995.93;18792;2019-07-01;Dayz
8658.3;1263.52;16789;2019-06-01;Dayz
7394.78;755.62;15139;2019-05-01;Dayz
6639.16;1578.33;13118;2019-04-01;Dayz
5060.83;198.78;9641;2019-03-01;Dayz
4862.05;-1532.61;9872;2019-02-01;Dayz
6394.66;-1491.82;13369;2019-01-01;Dayz
7886.47;3481.82;29324;2018-12-01;Dayz
4404.65;2712.38;12725;2018-11-01;Dayz
1692.27;-132.88;3577;2018-10-01;Dayz
1825.15;228.42;4460;2018-09-01;Dayz
1596.73;-214.44;3292;2018-08-01;Dayz
1811.17;-952.6;3681;2018-07-01;Dayz
2763.77;531.09;5752;2018-06-01;Dayz
2232.68;173.16;6624;2018-05-01;Dayz
2059.52;-78.52;4457;2018-04-01;Dayz
2138.04;-21.99;4291;2018-03-01;Dayz
2160.03;-243.19;4347;2018-02-01;Dayz
2403.22;-46.77;4820;2018-01-01;Dayz
2449.99;111.29;4733;2017-12-01;Dayz
2338.7;-6.53;4822;2017-11-01;Dayz
2345.23;49.91;4855;2017-10-01;Dayz
2295.32;-314.38;4763;2017-09-01;Dayz
2609.7;-697.65;4777;2017-08-01;Dayz
3307.35;-1087.94;6587;2017-07-01;Dayz
4395.29;1232.96;9354;2017-06-01;Dayz
3162.33;-326.93;6776;2017-05-01;Dayz
3489.26;-837.14;7406;2017-04-01;Dayz
4326.4;-334.69;8933;2017-03-01;Dayz
4661.09;-1183.96;9336;2017-02-01;Dayz
5845.04;390.87;12926;2017-01-01;Dayz
5454.18;664.99;14238;2016-12-01;Dayz
4789.18;407.89;9381;2016-11-01;Dayz
4381.3;75.52;8757;2016-10-01;Dayz
4305.78;-1031.53;8663;2016-09-01;Dayz
5337.31;-2665.8;10386;2016-08-01;Dayz
8003.11;-2141.27;17818;2016-07-01;Dayz
10144.38;4159.51;27880;2016-06-01;Dayz
5984.87;697.82;13335;2016-05-01;Dayz
5287.04;-706.31;10944;2016-04-01;Dayz
5993.36;-1267.1;13218;2016-03-01;Dayz
7260.46;-1068.96;13983;2016-02-01;Dayz
8329.42;888.95;16423;2016-01-01;Dayz
7440.46;3061.72;17740;2015-12-01;Dayz
4378.75;-1142.52;9325;2015-11-01;Dayz
5521.26;-1368.34;11606;2015-10-01;Dayz
6889.6;-1945.99;13017;2015-09-01;Dayz
8835.6;-180.94;23967;2015-08-01;Dayz
9016.54;216.47;15586;2015-07-01;Dayz
8800.07;2275.54;21240;2015-06-01;Dayz
6524.53;-2749.83;13104;2015-05-01;Dayz
9274.36;-4572.11;25784;2015-04-01;Dayz
13846.47;-1160.77;29190;2015-03-01;Dayz
15007.24;559.79;29001;2015-02-01;Dayz
14447.45;-860.14;29335;2015-01-01;Dayz
15307.58;1982.87;29338;2014-12-01;Dayz
13324.71;2615.82;28241;2014-11-01;Dayz
10708.89;-1022.75;20483;2014-10-01;Dayz
11731.64;-3141.26;26024;2014-09-01;Dayz
14872.9;-248.74;26720;2014-08-01;Dayz
15121.64;603.1;30532;2014-07-01;Dayz
14518.53;-2337.23;31586;2014-06-01;Dayz
16855.76;-1809.99;33525;2014-05-01;Dayz
18665.75;1117.44;36653;2014-04-01;Dayz
17548.31;-4215.71;35993;2014-03-01;Dayz
21764.03;-1329.5;40857;2014-02-01;Dayz
23093.53;10621.92;42545;2014-01-01;Dayz
12471.61;12466.69;45398;2013-12-01;Dayz
4.92;2.3;28;2013-11-01;Dayz
2.62;1.47;23;2013-10-01;Dayz
1.15;-1.2;9;2013-09-01;Dayz
2.35;1.63;28;2013-08-01;Dayz
0.72;0.11;9;2013-07-01;Dayz
0.6;-0.04;10;2013-06-01;Dayz
0.64;0.29;15;2013-05-01;Dayz
0.35;-0.49;6;2013-04-01;Dayz
0.84;-0.07;9;2013-03-01;Dayz
0.91;0.49;9;2013-02-01;Dayz
0.42;0.09;4;2013-01-01;Dayz
0.33;-0.13;5;2012-12-01;Dayz
0.46;0.33;5;2012-11-01;Dayz
0.13;0.13;3;2012-10-01;Dayz
0.0;;0;2012-09-01;Dayz
18725.95;-3498.56;33222;2021-09-01;Total War: WARHAMMER II
22224.51;-7561.52;38952;2021-08-01;Total War: WARHAMMER II
29786.03;7748.89;74898;2021-07-01;Total War: WARHAMMER II
22037.13;1644.8;37745;2021-06-01;Total War: WARHAMMER II
20392.34;485.17;34952;2021-05-01;Total War: WARHAMMER II
19907.17;-3253.37;32888;2021-04-01;Total War: WARHAMMER II
23160.54;-5257.08;39723;2021-03-01;Total War: WARHAMMER II
28417.62;3795.22;48027;2021-02-01;Total War: WARHAMMER II
24622.4;-3376.01;38565;2021-01-01;Total War: WARHAMMER II
27998.4;7014.79;67286;2020-12-01;Total War: WARHAMMER II
20983.62;830.52;36455;2020-11-01;Total War: WARHAMMER II
20153.1;3376.02;33874;2020-10-01;Total War: WARHAMMER II
16777.08;-3282.3;27780;2020-09-01;Total War: WARHAMMER II
20059.38;-4493.17;33249;2020-08-01;Total War: WARHAMMER II
24552.56;-6870.83;40599;2020-07-01;Total War: WARHAMMER II
31423.39;-4187.76;58006;2020-06-01;Total War: WARHAMMER II
35611.15;11510.93;84254;2020-05-01;Total War: WARHAMMER II
24100.22;3363.78;48740;2020-04-01;Total War: WARHAMMER II
20736.44;261.36;33948;2020-03-01;Total War: WARHAMMER II
20475.08;-2470.49;33920;2020-02-01;Total War: WARHAMMER II
22945.57;-1844.61;40168;2020-01-01;Total War: WARHAMMER II
24790.18;9224.47;44898;2019-12-01;Total War: WARHAMMER II
15565.71;-3304.56;28512;2019-11-01;Total War: WARHAMMER II
18870.28;918.37;36973;2019-10-01;Total War: WARHAMMER II
17951.9;6523.32;39001;2019-09-01;Total War: WARHAMMER II
11428.58;-848.16;19329;2019-08-01;Total War: WARHAMMER II
12276.74;194.51;20383;2019-07-01;Total War: WARHAMMER II
12082.23;-5645.13;20246;2019-06-01;Total War: WARHAMMER II
17727.36;-2916.61;32412;2019-05-01;Total War: WARHAMMER II
20643.97;5202.48;41122;2019-04-01;Total War: WARHAMMER II
15441.49;696.82;28064;2019-03-01;Total War: WARHAMMER II
14744.67;-1035.41;25328;2019-02-01;Total War: WARHAMMER II
15780.07;-140.74;26759;2019-01-01;Total War: WARHAMMER II
15920.81;-2716.06;27601;2018-12-01;Total War: WARHAMMER II
18636.87;5864.7;42870;2018-11-01;Total War: WARHAMMER II
12772.17;3187.05;23798;2018-10-01;Total War: WARHAMMER II
9585.12;-546.74;16986;2018-09-01;Total War: WARHAMMER II
10131.87;-3172.55;17443;2018-08-01;Total War: WARHAMMER II
13304.41;-3752.31;22611;2018-07-01;Total War: WARHAMMER II
17056.72;7134.19;35954;2018-06-01;Total War: WARHAMMER II
9922.53;-218.87;30597;2018-05-01;Total War: WARHAMMER II
10141.4;-274.61;17329;2018-04-01;Total War: WARHAMMER II
10416.01;-2707.07;18158;2018-03-01;Total War: WARHAMMER II
13123.08;-1933.93;27120;2018-02-01;Total War: WARHAMMER II
15057.01;4193.48;44312;2018-01-01;Total War: WARHAMMER II
10863.53;-4225.11;18825;2017-12-01;Total War: WARHAMMER II
15088.64;-9288.12;32467;2017-11-01;Total War: WARHAMMER II
24376.76;19805.81;72112;2017-10-01;Total War: WARHAMMER II
4570.96;4550.16;70165;2017-09-01;Total War: WARHAMMER II
20.8;6.85;70;2017-08-01;Total War: WARHAMMER II
13.95;3.7;44;2017-07-01;Total War: WARHAMMER II
10.25;2.11;31;2017-06-01;Total War: WARHAMMER II
8.14;0.69;25;2017-05-01;Total War: WARHAMMER II
7.45;;24;2017-04-01;Total War: WARHAMMER II
15029.51;-2837.58;33365;2021-09-01;Don't Starve Together
17867.09;-83.87;35976;2021-08-01;Don't Starve Together
17950.97;-680.92;38799;2021-07-01;Don't Starve Together
18631.89;711.34;43457;2021-06-01;Don't Starve Together
17920.55;5152.28;45968;2021-05-01;Don't Starve Together
12768.27;-507.96;26615;2021-04-01;Don't Starve Together
13276.22;-6206.57;27733;2021-03-01;Don't Starve Together
19482.79;-1324.11;40203;2021-02-01;Don't Starve Together
20806.9;1271.98;42565;2021-01-01;Don't Starve Together
19534.92;3698.2;40791;2020-12-01;Don't Starve Together
15836.72;1712.35;34678;2020-11-01;Don't Starve Together
14124.37;2786.97;39782;2020-10-01;Don't Starve Together
11337.39;-2620.51;22870;2020-09-01;Don't Starve Together
13957.9;-3623.54;24475;2020-08-01;Don't Starve Together
17581.44;248.5;31896;2020-07-01;Don't Starve Together
17332.93;3478.22;41440;2020-06-01;Don't Starve Together
13854.71;-3721.79;26867;2020-05-01;Don't Starve Together
17576.51;1917.44;45509;2020-04-01;Don't Starve Together
15659.07;1312.63;30474;2020-03-01;Don't Starve Together
14346.44;1410.27;29919;2020-02-01;Don't Starve Together
12936.17;726.74;28747;2020-01-01;Don't Starve Together
12209.43;2332.07;25760;2019-12-01;Don't Starve Together
9877.36;1835.63;22538;2019-11-01;Don't Starve Together
8041.74;68.07;18004;2019-10-01;Don't Starve Together
7973.67;-1698.43;16546;2019-09-01;Don't Starve Together
9672.1;452.79;19002;2019-08-01;Don't Starve Together
9219.31;-2018.74;17301;2019-07-01;Don't Starve Together
11238.05;-2046.14;24590;2019-06-01;Don't Starve Together
13284.19;5864.88;66829;2019-05-01;Don't Starve Together
7419.31;513.49;14782;2019-04-01;Don't Starve Together
6905.83;-138.75;14841;2019-03-01;Don't Starve Together
7044.58;-1467.39;14483;2019-02-01;Don't Starve Together
8511.97;-791.8;17807;2019-01-01;Don't Starve Together
9303.77;-2622.68;19502;2018-12-01;Don't Starve Together
11926.44;6132.76;30287;2018-11-01;Don't Starve Together
5793.69;997.81;14758;2018-10-01;Don't Starve Together
4795.88;-869.34;9558;2018-09-01;Don't Starve Together
5665.22;-3171.79;9739;2018-08-01;Don't Starve Together
8837.0;-1958.28;17748;2018-07-01;Don't Starve Together
10795.28;4597.94;28136;2018-06-01;Don't Starve Together
6197.34;863.44;20692;2018-05-01;Don't Starve Together
5333.9;-1197.14;9922;2018-04-01;Don't Starve Together
6531.05;-1781.38;13545;2018-03-01;Don't Starve Together
8312.42;-773.88;16243;2018-02-01;Don't Starve Together
9086.3;255.15;19403;2018-01-01;Don't Starve Together
8831.15;-1195.34;19130;2017-12-01;Don't Starve Together
10026.49;3869.41;24985;2017-11-01;Don't Starve Together
6157.08;559.51;14651;2017-10-01;Don't Starve Together
5597.56;-723.47;12296;2017-09-01;Don't Starve Together
6321.03;-1601.85;11082;2017-08-01;Don't Starve Together
7922.88;274.54;15423;2017-07-01;Don't Starve Together
7648.34;1009.54;14631;2017-06-01;Don't Starve Together
6638.8;-480.64;17138;2017-05-01;Don't Starve Together
7119.45;822.21;14621;2017-04-01;Don't Starve Together
6297.23;-1171.11;13289;2017-03-01;Don't Starve Together
7468.34;-2388.84;14435;2017-02-01;Don't Starve Together
9857.18;863.7;19338;2017-01-01;Don't Starve Together
8993.47;461.78;19697;2016-12-01;Don't Starve Together
8531.69;2860.9;20645;2016-11-01;Don't Starve Together
5670.79;1196.65;16381;2016-10-01;Don't Starve Together
4474.14;-371.05;9019;2016-09-01;Don't Starve Together
4845.19;-1614.33;8435;2016-08-01;Don't Starve Together
6459.51;740.05;14146;2016-07-01;Don't Starve Together
5719.46;-515.19;11625;2016-06-01;Don't Starve Together
6234.65;229.68;15046;2016-05-01;Don't Starve Together
6004.97;810.38;17666;2016-04-01;Don't Starve Together
5194.59;-1377.64;11154;2016-03-01;Don't Starve Together
6572.23;-1120.38;14376;2016-02-01;Don't Starve Together
